X,Y,Z,SSID,Channel,RSSI
1,7,1,_The Cloud,11,-57,-57,-57,-88,-59,-60
1,7,1,govroam,11,-57,-57,-57,-59,-60
1,7,1,eduroam,1,-58,-74,-87,-54,-72,-53,-78,-86,-58,-77,-87,-58,-77
1,7,1,eduroam,6,-59,-63,-58,-67,-60,-67,-63,-69,-62,-65
1,7,1,Imperial,6,-59,-63,-58,-67,-86,-60,-67,-63,-69,-63,-65
1,7,1,_The Cloud,6,-59,-64,-58,-67,-87,-59,-67,-63,-69,-63,-65
1,7,1,govroam,6,-59,-63,-58,-67,-88,-60,-67,-63,-69,-62,-65
1,7,1,Imperial-WPA,6,-59,-69,-57,-67,-88,-60,-67,-63,-69,-63,-65
1,7,1,MG-AHM,1,-91
1,7,1,Tzik Home,6,-92,-90
1,7,1,77 AHM WiFi,8,-90,-88
1,7,1,BTWifi-X,1,-93
1,7,1,Darwieesh,9,-90
1,8,1,Imperial-WPA,6,-55,-64,-55,-66,-86,-60,-64,-85,-64,-64,-59,-63
1,8,1,eduroam,6,-56,-64,-55,-66,-60,-62,-85,-64,-64,-59,-63
1,8,1,_The Cloud,6,-56,-64,-55,-66,-59,-62,-85,-64,-65,-60,-64
1,8,1,govroam,6,-56,-64,-55,-66,-60,-64,-85,-64,-64,-85,-59,-63
1,8,1,Imperial,6,-57,-64,-55,-66,-86,-59,-62,-85,-64,-65,-86,-59,-63
1,8,1,Imperial,1,-62,-77,-60,-77,-55,-72,-53,-75,-53,-71
1,8,1,_The Cloud,1,-62,-77,-60,-77,-55,-72,-53,-75,-53,-71
1,8,1,govroam,1,-62,-76,-60,-77,-55,-72,-53,-75,-53,-71
1,8,1,eduroam,1,-63,-77,-60,-77,-55,-72,-54,-75,-53,-71
1,8,1,Imperial-WPA,1,-64,-76,-60,-77,-56,-72,-53,-75,-53,-71
1,8,1,Imperial-WPA,11,-66,-59,-62,-59,-61,-85
1,8,1,Imperial,11,-66,-59,-62,-59,-61,-85
1,8,1,eduroam,11,-66,-59,-62,-88,-59,-61,-85
1,8,1,_The Cloud,11,-66,-59,-62,-87,-58,-61,-86
1,8,1,govroam,11,-66,-59,-62,-87,-58,-60,-85
1,8,1,Darwieesh,9,-89
1,8,1,77 AHM WiFi,8,-86,-84
1,9,1,Imperial-WPA,6,-55,-62,-86,-56,-63,-85,-56,-63,-84,-57,-63,-55,-64,-86
1,9,1,_The Cloud,6,-56,-61,-86,-55,-63,-85,-55,-63,-84,-57,-63,-55,-63,-83
1,9,1,govroam,6,-56,-61,-55,-63,-84,-54,-63,-84,-57,-63,-55,-64,-86
1,9,1,Imperial,6,-57,-61,-85,-56,-63,-83,-55,-63,-84,-57,-62,-84,-55,-64,-87
1,9,1,eduroam,6,-57,-61,-85,-56,-63,-83,-55,-63,-85,-57,-63,-55,-64,-86
1,9,1,Imperial,1,-59,-73,-57,-76,-58,-76,-55,-76,-54,-76
1,9,1,govroam,1,-59,-74,-87,-57,-77,-57,-76,-55,-76,-54,-75
1,9,1,Imperial-WPA,1,-60,-74,-87,-58,-78,-58,-77,-55,-76,-54,-75
1,9,1,eduroam,1,-60,-73,-57,-76,-57,-70,-55,-76,-54,-75
1,9,1,_The Cloud,1,-60,-74,-88,-57,-77,-57,-75,-55,-76,-54,-75
1,9,1,_The Cloud,11,-63,-61,-62,-65,-63
1,9,1,govroam,11,-63,-61,-62,-65,-63
1,9,1,Imperial-WPA,11,-64,-60,-62,-65,-63
1,9,1,Imperial,11,-64,-60,-62,-65,-63
1,9,1,eduroam,11,-64,-60,-62,-65,-63
1,9,1,77 AHM WiFi,8,-91
2,1,1,Imperial,1,-59,-75,-59,-76,-64,-78,-62,-78,-62,-77
2,1,1,_The Cloud,1,-59,-76,-59,-76,-62,-78,-63,-77,-62,-78
2,1,1,govroam,1,-59,-76,-59,-75,-62,-78,-62,-78,-62,-77
2,1,1,Imperial-WPA,1,-60,-75,-59,-75,-64,-79,-62,-77,-62,-78
2,1,1,eduroam,1,-60,-76,-59,-76,-64,-79,-62,-77,-62,-77
2,1,1,Imperial-WPA,11,-64,-62,-62,-62,-62
2,1,1,Imperial,11,-64,-62,-62,-62,-62
2,1,1,eduroam,11,-64,-62,-62,-62,-62
2,1,1,_The Cloud,11,-64,-62,-62,-62,-62
2,1,1,govroam,11,-64,-62,-62,-62,-62
2,1,1,Imperial,6,-65,-68,-68,-70,-70,-71,-67,-68,-67,-70
2,1,1,eduroam,6,-65,-68,-68,-70,-70,-71,-68,-68,-67,-69
2,1,1,_The Cloud,6,-65,-68,-68,-70,-70,-71,-67,-68,-67,-69
2,1,1,govroam,6,-65,-68,-68,-70,-71,-71,-67,-68,-67,-69
2,1,1,Imperial-WPA,6,-65,-68,-68,-70,-71,-71,-67,-68,-67,-69
2,1,1,Ladame_pwd_88886666,11,-92
2,1,1,BTWi-fi,11,-93
2,1,1,77 AHM WiFi,8,-94,-90,-90
2,1,1,BTB-K9CG8T,11,-94
2,2,1,Imperial-WPA,1,-57,-72,-86,-88,-59,-67,-84,-87,-57,-73,-87,-56,-73,-88,-55,-73,-88
2,2,1,Imperial,1,-57,-71,-86,-59,-67,-83,-57,-73,-87,-57,-73,-88,-55,-73,-87
2,2,1,eduroam,1,-57,-71,-89,-59,-67,-87,-57,-73,-86,-56,-73,-89,-55,-73,-88
2,2,1,_The Cloud,1,-57,-71,-86,-59,-67,-82,-88,-57,-72,-87,-56,-73,-89,-56,-73,-88
2,2,1,govroam,1,-57,-71,-88,-59,-67,-83,-87,-89,-57,-73,-86,-56,-73,-87,-55,-74,-88
2,2,1,govroam,6,-60,-64,-65,-67,-64,-66,-64,-64,-63,-64
2,2,1,Imperial-WPA,6,-61,-64,-88,-66,-67,-63,-67,-64,-64,-63,-64
2,2,1,Imperial,6,-61,-64,-65,-68,-63,-66,-63,-64,-63,-64
2,2,1,eduroam,6,-61,-65,-66,-67,-64,-66,-63,-64,-63,-64
2,2,1,_The Cloud,6,-61,-64,-65,-67,-90,-64,-66,-64,-64,-63,-64
2,2,1,Imperial,11,-70,-72,-90,-72,-71,-89,-71
2,2,1,Imperial-WPA,11,-71,-72,-72,-71,-71
2,2,1,eduroam,11,-71,-72,-72,-90,-70,-89,-71,-89
2,2,1,_The Cloud,11,-71,-72,-72,-87,-71,-88,-70,-88
2,2,1,govroam,11,-71,-72,-72,-90,-71,-70,-89
2,2,1,Darwieesh,9,-90
2,2,1,BTWi-fi,11,-92,-94,-94,-94
2,2,1,BTB-K9CG8T,11,-92,-93
2,2,1,77 AHM WiFi,8,-92
2,3,1,Imperial-WPA,1,-57,-75,-59,-72,-59,-73,-59,-73,-60,-73
2,3,1,Imperial,1,-57,-75,-59,-72,-59,-73,-59,-73,-60,-72
2,3,1,eduroam,1,-57,-75,-59,-73,-59,-73,-58,-74,-61,-71
2,3,1,govroam,1,-57,-75,-58,-73,-59,-73,-58,-73,-60,-72,-86
2,3,1,_The Cloud,1,-58,-75,-87,-59,-73,-59,-73,-58,-74,-60,-72,-87
2,3,1,Imperial-WPA,6,-59,-68,-62,-67,-61,-68,-59,-67,-56,-68
2,3,1,Imperial,6,-59,-68,-61,-67,-61,-68,-59,-67,-57,-68
2,3,1,eduroam,6,-59,-68,-61,-67,-61,-68,-59,-67,-56,-68
2,3,1,_The Cloud,6,-59,-68,-61,-67,-61,-69,-59,-67,-56,-68
2,3,1,govroam,6,-59,-68,-61,-67,-61,-68,-59,-67,-56,-68
2,3,1,Imperial-WPA,11,-62,-62,-62,-85,-63,-62,-87
2,3,1,Imperial,11,-62,-62,-62,-89,-62,-62,-87
2,3,1,_The Cloud,11,-62,-62,-86,-62,-62,-62,-88
2,3,1,govroam,11,-62,-62,-62,-63,-62,-87
2,3,1,eduroam,11,-63,-62,-62,-87,-62,-62,-86
2,3,1,Darwieesh,9,-88,-89,-91,-89
2,3,1,77 AHM WiFi,8,-92,-90,-90
2,3,1,BTWi-fi,11,-95,-89
2,3,1,Tzik Home,6,-92
2,4,1,govroam,6,-59,-66,-60,-65,-61,-65,-56,-67,-61,-66
2,4,1,Imperial-WPA,6,-60,-66,-87,-60,-65,-61,-64,-55,-67,-61,-66
2,4,1,Imperial,6,-60,-66,-88,-60,-65,-61,-64,-55,-67,-62,-66
2,4,1,eduroam,6,-60,-66,-88,-60,-65,-61,-64,-56,-67,-62,-66
2,4,1,_The Cloud,6,-60,-66,-88,-60,-65,-60,-64,-55,-67,-61,-66
2,4,1,Imperial-WPA,1,-62,-77,-64,-76,-62,-76,-62,-73,-63,-76
2,4,1,Imperial,1,-62,-77,-64,-76,-63,-75,-62,-73,-63,-75
2,4,1,eduroam,1,-62,-77,-63,-75,-63,-75,-62,-74,-62,-76
2,4,1,_The Cloud,1,-62,-78,-64,-76,-63,-75,-62,-74,-63,-76
2,4,1,govroam,1,-62,-78,-64,-76,-63,-75,-62,-73,-62,-76
2,4,1,govroam,11,-65,-66,-89,-90,-63,-63,-63
2,4,1,Imperial-WPA,11,-66,-89,-66,-88,-90,-63,-63,-64
2,4,1,Imperial,11,-66,-89,-66,-89,-63,-63,-63
2,4,1,eduroam,11,-66,-89,-66,-89,-63,-63,-63
2,4,1,_The Cloud,11,-66,-66,-89,-90,-63,-63,-63
2,4,1,Tzik Home,6,-90,-90
2,4,1,SKYD5339,1,-91
2,4,1,77 AHM WiFi,8,-92,-90
2,4,1,Darwieesh,9,-93,-90,-90
2,5,1,_The Cloud,1,-58,-71,-86,-61,-72,-86,-58,-72,-86,-59,-72,-86,-59,-71
2,5,1,govroam,1,-58,-71,-86,-61,-72,-59,-72,-58,-71,-59,-72,-87
2,5,1,Imperial-WPA,1,-59,-71,-84,-61,-72,-88,-59,-72,-87,-59,-72,-60,-72,-88
2,5,1,Imperial,1,-59,-71,-61,-73,-87,-59,-72,-58,-71,-85,-59,-72,-86
2,5,1,eduroam,1,-59,-71,-87,-60,-72,-86,-59,-72,-88,-59,-72,-59,-72,-86
2,5,1,_The Cloud,6,-60,-64,-87,-59,-65,-60,-65,-59,-65,-59,-66,-90
2,5,1,Imperial-WPA,6,-60,-65,-87,-59,-66,-60,-65,-59,-65,-59,-65
2,5,1,Imperial,6,-60,-64,-87,-59,-66,-60,-65,-59,-65,-59,-65
2,5,1,eduroam,6,-60,-64,-84,-59,-66,-60,-65,-59,-65,-59,-66
2,5,1,govroam,6,-60,-64,-84,-59,-66,-60,-65,-59,-65,-59,-66,-87
2,5,1,Imperial-WPA,11,-64,-63,-64,-64,-64
2,5,1,Imperial,11,-64,-90,-64,-64,-64,-64
2,5,1,eduroam,11,-64,-64,-64,-64,-64
2,5,1,_The Cloud,11,-64,-64,-64,-64,-64
2,5,1,govroam,11,-64,-63,-64,-64,-64
2,5,1,77 AHM WiFi,8,-88,-89,-86
2,5,1,Tzik Home,6,-92,-93,-89,-92,-92
2,5,1,Darwieesh,9,-92
2,5,1,BTWifi-X,1,-93
2,5,1,BTHub5-3Q5K,1,-92
2,6,1,Imperial,1,-55,-71,-52,-75,-54,-75,-53,-75,-54,-75
2,6,1,eduroam,1,-55,-71,-52,-74,-53,-75,-53,-75,-54,-75
2,6,1,_The Cloud,1,-55,-71,-52,-75,-54,-75,-53,-75,-54,-75
2,6,1,govroam,1,-55,-71,-53,-75,-53,-75,-53,-76,-54,-75
2,6,1,Imperial,6,-55,-67,-84,-56,-67,-86,-55,-69,-83,-58,-66,-84,-58,-64,-84
2,6,1,Imperial-WPA,1,-56,-71,-52,-75,-54,-75,-53,-75,-54,-75
2,6,1,eduroam,6,-56,-68,-83,-56,-67,-83,-54,-68,-85,-58,-66,-84,-58,-64,-83
2,6,1,_The Cloud,6,-56,-67,-84,-56,-67,-84,-55,-68,-83,-58,-66,-84,-58,-63,-84
2,6,1,govroam,6,-56,-67,-83,-55,-67,-83,-55,-68,-84,-58,-66,-84,-58,-64,-84
2,6,1,Imperial-WPA,6,-57,-67,-83,-56,-67,-84,-55,-68,-84,-57,-66,-84,-58,-64,-83
2,6,1,Imperial-WPA,11,-67,-65,-63,-63,-63
2,6,1,Imperial,11,-67,-65,-63,-63,-63
2,6,1,eduroam,11,-67,-65,-63,-63,-63
2,6,1,_The Cloud,11,-67,-65,-63,-63,-88,-64
2,6,1,govroam,11,-67,-65,-63,-63,-64
2,6,1,77 AHM WiFi,8,-89,-90
2,7,1,Imperial,1,-52,-73,-85,-53,-74,-86,-60,-74,-61,-74,-57,-72,-89
2,7,1,Imperial-WPA,1,-53,-73,-86,-53,-74,-84,-60,-74,-61,-74,-57,-72,-88
2,7,1,eduroam,1,-53,-73,-85,-53,-74,-60,-74,-61,-74,-57,-72,-87
2,7,1,_The Cloud,1,-53,-73,-84,-53,-73,-84,-85,-60,-74,-61,-74,-57,-72,-88
2,7,1,govroam,1,-53,-72,-85,-53,-74,-85,-60,-74,-61,-74,-57,-72
2,7,1,Imperial,11,-56,-87,-59,-87,-59,-86,-59,-87,-57
2,7,1,eduroam,11,-56,-88,-59,-88,-58,-59,-86,-57
2,7,1,_The Cloud,11,-56,-88,-59,-88,-58,-88,-59,-87,-57
2,7,1,govroam,11,-56,-87,-58,-87,-59,-88,-60,-86,-56
2,7,1,Imperial-WPA,11,-57,-87,-59,-87,-58,-88,-60,-86,-57
2,7,1,Imperial-WPA,6,-58,-63,-56,-63,-61,-65,-63,-66,-62,-65
2,7,1,Imperial,6,-58,-63,-56,-64,-62,-65,-63,-66,-63,-65
2,7,1,eduroam,6,-58,-63,-55,-63,-62,-65,-63,-66,-62,-65
2,7,1,govroam,6,-58,-64,-55,-63,-62,-65,-62,-66,-63,-65
2,7,1,_The Cloud,6,-58,-63,-55,-62,-61,-65,-63,-66,-63,-65
2,7,1,Darwieesh,9,-92
2,7,1,BTHub5-3Q5K,1,-93
2,7,1,BTWi-fi,1,-94,-91
2,7,1,BTWifi-X,1,-93
2,8,1,_The Cloud,1,-51,-65,-83,-55,-71,-55,-72,-55,-72,-57,-71
2,8,1,Imperial-WPA,1,-51,-66,-84,-54,-71,-55,-72,-55,-72,-57,-71
2,8,1,Imperial,1,-51,-66,-85,-55,-71,-57,-72,-54,-72,-57,-71
2,8,1,eduroam,1,-51,-66,-82,-56,-71,-57,-72,-54,-72,-55,-71
2,8,1,govroam,1,-52,-66,-84,-54,-71,-57,-72,-55,-72,-56,-71
2,8,1,Imperial-WPA,6,-59,-60,-84,-57,-61,-57,-59,-59,-60,-59,-62
2,8,1,Imperial,6,-59,-61,-85,-57,-61,-57,-59,-58,-59,-59,-61
2,8,1,eduroam,6,-59,-61,-84,-57,-61,-57,-59,-59,-60,-59,-61
2,8,1,govroam,6,-59,-61,-84,-57,-61,-57,-59,-58,-60,-59,-61
2,8,1,_The Cloud,6,-60,-61,-85,-57,-61,-57,-59,-59,-60,-59,-61
2,8,1,Imperial-WPA,11,-62,-62,-62,-61,-61
2,8,1,Imperial,11,-62,-62,-62,-61,-60
2,8,1,eduroam,11,-62,-62,-61,-61,-61
2,8,1,_The Cloud,11,-62,-62,-62,-62,-61
2,8,1,govroam,11,-63,-62,-62,-61,-61
2,8,1,BTWifi-X,1,-89
2,8,1,Darwieesh,9,-89,-92,-87
2,8,1,BTHub5-3Q5K,1,-92
2,8,1,77 AHM WiFi,8,-89,-92
2,9,1,Imperial-WPA,11,-50,-52,-52,-53,-54
2,9,1,Imperial,11,-50,-52,-53,-53,-54
2,9,1,eduroam,11,-50,-52,-52,-53,-54
2,9,1,_The Cloud,11,-50,-52,-52,-53,-54
2,9,1,govroam,11,-50,-52,-52,-53,-54
2,9,1,Imperial,1,-59,-69,-87,-64,-72,-60,-72,-62,-72,-59,-70,-84,-86
2,9,1,Imperial-WPA,1,-60,-69,-62,-71,-60,-72,-60,-72,-59,-72,-83,-86
2,9,1,eduroam,1,-60,-69,-64,-72,-60,-72,-60,-72,-60,-71,-83,-87
2,9,1,_The Cloud,1,-60,-69,-64,-71,-60,-72,-61,-72,-59,-71,-83,-86
2,9,1,govroam,1,-60,-69,-62,-71,-60,-72,-61,-73,-59,-71,-83
2,9,1,govroam,6,-63,-64,-64,-68,-64,-66,-64,-65,-63,-64
2,9,1,eduroam,6,-63,-64,-64,-68,-63,-66,-64,-65,-63,-63
2,9,1,Imperial-WPA,6,-64,-64,-64,-67,-63,-66,-64,-64,-63,-65
2,9,1,Imperial,6,-64,-64,-64,-68,-64,-66,-64,-65,-64,-64
2,9,1,_The Cloud,6,-64,-64,-64,-68,-64,-66,-64,-64,-63,-64
2,9,1,Darwieesh,9,-91,-93
3,1,1,Imperial-WPA,6,-55,-66,-57,-66,-57,-65,-57,-65,-58,-65
3,1,1,Imperial-WPA,1,-57,-78,-57,-77,-57,-74,-56,-74,-57,-75
3,1,1,Imperial,6,-57,-66,-57,-66,-57,-65,-57,-65,-58,-65
3,1,1,eduroam,6,-57,-66,-57,-66,-57,-65,-57,-64,-58,-65
3,1,1,_The Cloud,6,-57,-66,-57,-66,-57,-65,-57,-65,-56,-65
3,1,1,govroam,6,-57,-66,-58,-66,-57,-64,-57,-65,-58,-65
3,1,1,Imperial,1,-58,-77,-57,-77,-57,-74,-57,-74,-58,-75
3,1,1,eduroam,1,-58,-79,-57,-77,-56,-74,-57,-74,-58,-75
3,1,1,_The Cloud,1,-58,-78,-57,-77,-57,-74,-57,-74,-58,-75
3,1,1,govroam,1,-58,-78,-57,-77,-56,-73,-57,-74,-58,-75
3,1,1,_The Cloud,11,-65,-64,-63,-63,-63
3,1,1,govroam,11,-65,-64,-63,-64,-63
3,1,1,Imperial-WPA,11,-66,-64,-63,-63,-63
3,1,1,Imperial,11,-66,-64,-63,-64,-63
3,1,1,eduroam,11,-66,-64,-63,-63,-63
3,1,1,Darwieesh,9,-89
3,1,1,BTWi-fi,11,-95
3,2,1,Imperial-WPA,1,-54,-62,-78,-55,-70,-59,-73,-59,-72,-57,-71
